oracle,historical_oracle_data,market_position,market_position_per_lp,fee_pool,last_oracle_normalised_price,last_oracle_reserve_price_spread_pct,base_asset_reserve,quote_asset_reserve,concentration_coef,min_base_asset_reserve,max_base_asset_reserve,sqrt_k,peg_multiplier,terminal_quote_asset_reserve,base_asset_amount_with_amm,quote_asset_amount_long,quote_asset_amount_short,quote_entry_amount_long,quote_entry_amount_short,user_lp_shares,base_asset_amount_with_unsettled_lp,last_funding_rate,last_funding_rate_long,last_funding_rate_short,last24h_avg_funding_rate,total_fee,total_mm_fee,total_exchange_fee,total_fee_minus_distributions,total_fee_withdrawn,total_liquidation_fee,cumulative_funding_rate_long,cumulative_funding_rate_short,cumulative_social_loss,minimum_quote_asset_trade_size,long_spread,short_spread,ask_base_asset_reserve,ask_quote_asset_reserve,bid_base_asset_reserve,bid_quote_asset_reserve,last_bid_price_twap,last_ask_price_twap,last_mark_price_twap,last_mark_price_twap5min,last_update_slot,last_oracle_conf_pct,net_revenue_since_last_funding,lp_cooldown_time,last_funding_rate_ts,funding_period,base_asset_amount_step_size,order_tick_size,order_minimum_size,max_position_size,volume24h,long_intensity_volume,short_intensity_volume,last_trade_ts,mark_std,last_mark_price_twap_ts,max_spread,max_base_asset_amount_ratio,max_slippage_ratio,base_spread,long_intensity_count,short_intensity_count,curve_update_intensity,amm_jit_intensity,oracle_source,last_oracle_valid
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=4348, last_oracle_conf=0, last_oracle_delay=-228506951, last_oracle_price_twap=4348, last_oracle_price_twap5min=4348, last_oracle_price_twap_ts=1665178295)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=0, quote_asset_amount=0, quote_entry_amount=0, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=0, quote_asset_amount=0, quote_entry_amount=0, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",4348,0,1000000000000000,1000000000000000,1414200,707113562438127,1414200000000000,1000000000000000,4349,1000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,1000000000000000,1000000000000000,1000000000000000,1000000000000000,4349,4349,4349,4349,8,0,0,0,1665178295,60,1000000000,0,0,0,0,0,0,1665178295,0,1665178295,38855,1,50,0,0,0,0,0,OracleSource.Pyth(),False
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=4348, last_oracle_conf=0, last_oracle_delay=-228506951, last_oracle_price_twap=4348, last_oracle_price_twap5min=4348, last_oracle_price_twap_ts=1665178295)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=0, quote_asset_amount=0, quote_entry_amount=0, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=0, quote_asset_amount=0, quote_entry_amount=0, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",4348,0,1000000000000000,1000000000000000,1414200,707113562438127,1414200000000000,1000000000000000,4349,1000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,1000000000000000,1000000000000000,1000000000000000,1000000000000000,4349,4349,4349,4349,8,0,0,0,1665178295,60,1000000000,0,0,0,0,0,0,1665178295,0,1665178295,38855,1,50,0,0,0,0,0,OracleSource.Pyth(),False
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=4348, last_oracle_conf=0, last_oracle_delay=-228506951, last_oracle_price_twap=4348, last_oracle_price_twap5min=4348, last_oracle_price_twap_ts=1665178295)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=0, quote_asset_amount=0, quote_entry_amount=0, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=0, quote_asset_amount=0, quote_entry_amount=0, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",4348,0,1000000000000000,1000000000000000,1414200,707113562438127,1414200000000000,1000000000000000,4349,1000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,1000000000000000,1000000000000000,1000000000000000,1000000000000000,4349,4349,4349,4349,8,0,0,0,1665178295,60,1000000000,0,0,0,0,0,0,1665178295,0,1665178295,38855,1,50,0,0,0,0,0,OracleSource.Pyth(),False
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=1932, last_oracle_conf=0, last_oracle_delay=-228506908, last_oracle_price_twap=3866, last_oracle_price_twap5min=4252, last_oracle_price_twap_ts=1665178315)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=10036000000000, quote_asset_amount=-43169666, quote_entry_amount=-43212879, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=0, quote_asset_amount=0, quote_entry_amount=0, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",2899,555759,1010036000000000,990063720501051,1414200,707113562438127,1414200000000000,1000000000000000,4349,1000000000000000,-10036000000000,0,43169666,0,43212879,0,0,0,0,0,0,43213,0,43213,43213,0,0,0,0,0,10000000,0,0,1010036000000000,990063720501051,1010036000000000,990063720501051,4350,4350,4350,4350,51,0,43213,0,1665178295,60,1000000000,0,0,0,43212879,0,43212879,1665178315,0,1665178315,38855,1,50,0,0,1,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=1932, last_oracle_conf=0, last_oracle_delay=-228506908, last_oracle_price_twap=3866, last_oracle_price_twap5min=4252, last_oracle_price_twap_ts=1665178315)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=10036000000000, quote_asset_amount=-43169666, quote_entry_amount=-43212879, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=0, quote_asset_amount=0, quote_entry_amount=0, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",2899,555759,1667474492616000,1634502136557508,1414200,1171997237035779,2343949516257547,1650906000000000,4349,1644399254016510,-10036000000000,0,43169666,0,43212879,650906000000000,0,0,0,0,0,43213,0,43213,43213,0,0,0,0,0,10000000,0,0,1667474492616000,1634502136557508,1667474492616000,1634502136557508,4350,4350,4350,4350,51,0,43213,0,1665178295,60,1000000000,0,0,0,43212879,0,43212879,1665178315,0,1665178315,38855,1,50,0,0,1,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=17052, last_oracle_conf=0, last_oracle_delay=-228506903, last_oracle_price_twap=3931, last_oracle_price_twap5min=4262, last_oracle_price_twap_ts=1665178318)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=115386525378, quote_asset_amount=52601, quote_entry_amount=-496830, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=-9920613, quote_asset_amount=42, quote_entry_amount=42, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",5154,-3000000,1651096492616000,1650715529361780,1414200,1167431131445779,2334817480233357,1650906000000000,4349,1650830897326088,-115386525378,-70582559,43169666,-70512046,43212879,650906000000000,6457386525378,0,0,0,0,113726,0,113726,113726,0,0,0,0,0,10000000,0,0,1651096492616000,1650715529361780,1651096492616000,1650715529361780,4346,4346,4346,4350,56,0,113726,0,1665178295,60,1000000000,0,0,0,113723424,70512046,43176868,1665178318,87,1665178318,38855,1,50,0,1,0,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=17052, last_oracle_conf=0, last_oracle_delay=-228506903, last_oracle_price_twap=3931, last_oracle_price_twap5min=4262, last_oracle_price_twap_ts=1665178318)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=115386525378, quote_asset_amount=52601, quote_entry_amount=-496830, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=-9920613, quote_asset_amount=42, quote_entry_amount=42, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",5154,-3000000,2024084524990722,2023617501951789,1414200,1431176027765057,2862297155617689,2023851000000000,4349,2023732868430362,-115386525378,-70582559,43169666,-70512046,43212879,1023851000000000,6457386525378,0,0,0,0,113726,0,113726,113726,0,0,0,0,0,10000000,0,0,2024084524990722,2023617501951789,2024084524990722,2023617501951789,4346,4346,4346,4350,56,0,113726,0,1665178295,60,1000000000,0,0,0,113723424,70512046,43176868,1665178318,87,1665178318,38855,1,50,0,1,0,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=17052, last_oracle_conf=0, last_oracle_delay=-228506903, last_oracle_price_twap=3931, last_oracle_price_twap5min=4262, last_oracle_price_twap_ts=1665178318)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=115386525378, quote_asset_amount=52601, quote_entry_amount=-496830, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=-9920613, quote_asset_amount=42, quote_entry_amount=42, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",5154,-3000000,2415593693606917,2415036338546721,1414200,1708017470712444,3415969421874712,2415315000000000,4349,2415151703959422,-115386525378,-70582559,43169666,-70512046,43212879,1415315000000000,6457386525378,0,0,0,0,113726,0,113726,113726,0,0,0,0,0,10000000,0,0,2415593693606917,2415036338546721,2415593693606917,2415036338546721,4346,4346,4346,4350,56,0,113726,0,1665178295,60,1000000000,0,0,0,113723424,70512046,43176868,1665178318,87,1665178318,38855,1,50,0,1,0,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=17052, last_oracle_conf=0, last_oracle_delay=-228506903, last_oracle_price_twap=3931, last_oracle_price_twap5min=4262, last_oracle_price_twap_ts=1665178318)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=115386525378, quote_asset_amount=52601, quote_entry_amount=-496830, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=-9920613, quote_asset_amount=42, quote_entry_amount=42, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",5154,-3000000,3264093586027725,3263340457419876,1414200,2308003252370490,4615917969736219,3263717000000000,4349,3263455821400114,-115386525378,-70582559,43169666,-70512046,43212879,2263717000000000,6457386525378,0,0,0,0,113726,0,113726,113726,0,0,0,0,0,10000000,0,0,3264093586027725,3263340457419876,3264093586027725,3263340457419876,4346,4346,4346,4350,56,0,113726,0,1665178295,60,1000000000,0,0,0,113723424,70512046,43176868,1665178318,87,1665178318,38855,1,50,0,1,0,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=17052, last_oracle_conf=0, last_oracle_delay=-228506903, last_oracle_price_twap=3931, last_oracle_price_twap5min=4262, last_oracle_price_twap_ts=1665178318)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=115386525378, quote_asset_amount=52601, quote_entry_amount=-496830, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=-9920613, quote_asset_amount=42, quote_entry_amount=42, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",5154,-3000000,3500445851850467,3499638194742545,1414200,2475131145046732,4950167344062740,3500042000000000,4349,3499753558447593,-115386525378,-70582559,43169666,-70512046,43212879,2500042000000000,6457386525378,0,0,0,0,113726,0,113726,113726,0,0,0,0,0,10000000,0,0,3500445851850467,3499638194742545,3500445851850467,3499638194742545,4346,4346,4346,4350,56,0,113726,0,1665178295,60,1000000000,0,0,0,113723424,70512046,43176868,1665178318,87,1665178318,38855,1,50,0,1,0,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=17052, last_oracle_conf=0, last_oracle_delay=-228506903, last_oracle_price_twap=3931, last_oracle_price_twap5min=4262, last_oracle_price_twap_ts=1665178318)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=115386525378, quote_asset_amount=52601, quote_entry_amount=-496830, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=-9920613, quote_asset_amount=42, quote_entry_amount=42, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",5154,-3000000,3127457821858446,3126736219770385,1414200,2211386250412295,4422687672048024,3127097000000000,4349,3126851583928814,-115386525378,-70582559,43169666,-70512046,43212879,2127097000000000,6457386525378,0,0,0,0,113726,0,113726,113726,0,0,0,0,0,10000000,0,0,3127457821858446,3126736219770385,3127457821858446,3126736219770385,4346,4346,4346,4350,56,0,113726,0,1665178295,60,1000000000,0,0,0,113723424,70512046,43176868,1665178318,87,1665178318,38855,1,50,0,1,0,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=17052, last_oracle_conf=0, last_oracle_delay=-228506903, last_oracle_price_twap=3931, last_oracle_price_twap5min=4262, last_oracle_price_twap_ts=1665178318)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=115386525378, quote_asset_amount=52601, quote_entry_amount=-496830, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=-9920613, quote_asset_amount=42, quote_entry_amount=42, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",5154,-3000000,3448168820037215,3447373225859836,1414200,2438165346847572,4876237165672439,3447771000000000,4349,3447488589622574,-115386525378,-70582559,43169666,-70512046,43212879,2447771000000000,6457386525378,0,0,0,0,113726,0,113726,113726,0,0,0,0,0,10000000,0,0,3448168820037215,3447373225859836,3448168820037215,3447373225859836,4346,4346,4346,4350,56,0,113726,0,1665178295,60,1000000000,0,0,0,113723424,70512046,43176868,1665178318,87,1665178318,38855,1,50,0,1,0,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=1932, last_oracle_conf=0, last_oracle_delay=-228506891, last_oracle_price_twap=3801, last_oracle_price_twap5min=4230, last_oracle_price_twap_ts=1665178324)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=10273254260921, quote_asset_amount=-45372588, quote_entry_amount=-45987146, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=237254, quote_asset_amount=-1, quote_entry_amount=-2, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",2621,555555,3483190820037215,3412711356512473,1414200,2455747111990025,4911400021520834,3447771000000000,4349,3422806514494361,-10273254260921,-70582559,193763390,-70512046,193957348,2447771000000000,-18406745739079,0,0,0,0,264471,0,264471,264471,0,0,0,0,0,10000000,0,0,3483190820037215,3412711356512473,3483190820037215,3412711356512473,4347,4347,4347,4350,68,0,264471,0,1665178295,60,1000000000,0,0,0,264459995,70394525,193849375,1665178324,1,1665178324,38855,1,50,0,0,1,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=17044, last_oracle_conf=0, last_oracle_delay=-228506887, last_oracle_price_twap=3823, last_oracle_price_twap5min=4233, last_oracle_price_twap_ts=1665178325)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=345099257884, quote_asset_amount=-813682, quote_entry_amount=-1544801, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=-9690899, quote_asset_amount=41, quote_entry_amount=41, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",5068,-3000000,3448960820037215,3446581590426050,1414200,2438562947800403,4877032352326129,3447771000000000,4349,3446926486130702,-345099257884,-218031509,193763390,-217813694,193957348,2447771000000000,5895099257884,0,0,0,0,411773,0,411773,411773,0,0,0,0,0,10000000,0,0,3448960820037215,3446581590426050,3448960820037215,3446581590426050,4346,4346,4346,4350,72,0,411773,0,1665178295,60,1000000000,0,0,0,411758582,217676618,193795527,1665178325,86,1665178325,38855,1,50,0,1,0,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=1931, last_oracle_conf=0, last_oracle_delay=-228506884, last_oracle_price_twap=3781, last_oracle_price_twap5min=4222, last_oracle_price_twap_ts=1665178327)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=10510508352316, quote_asset_amount=-46280711, quote_entry_amount=-47076976, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=474509, quote_asset_amount=-2, quote_entry_amount=-3, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",2549,555581,3484008820037215,3411910096230475,1414200,2456157765298330,4912221312384784,3447771000000000,4349,3422234243918454,-10510508352316,-218031509,344398931,-217813694,344743676,2447771000000000,-18987491647684,0,0,0,0,562560,0,562560,562560,0,0,0,0,0,10000000,0,0,3484008820037215,3411910096230475,3484008820037215,3411910096230475,4346,4346,4346,4350,75,0,562560,0,1665178295,60,1000000000,0,0,0,562535378,217555686,344474190,1665178327,1,1665178327,38855,1,50,0,0,1,0,0,OracleSource.Pyth(),True
BUjr1kyepAz1TgGQRXdtEmbLwUQsCMdW4jYKfcTZgKrz,"HistoricalOracleData(last_oracle_price=17036, last_oracle_conf=0, last_oracle_delay=-228506881, last_oracle_price_twap=3803, last_oracle_price_twap5min=4225, last_oracle_price_twap_ts=1665178328)","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=575392283210, quote_asset_amount=-1687038, quote_entry_amount=-2577205, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PerpPosition(last_cumulative_funding_rate=0, base_asset_amount=-9460605, quote_asset_amount=40, quote_entry_amount=40, open_bids=0, open_asks=0, settled_pnl=0, lp_shares=0, last_base_asset_amount_with_amm_per_lp=0, last_net_quote_asset_amount_per_lp=0, remainder_base_asset_amount=0, market_index=0, open_orders=0, padding=ListContainer([0]))","PoolBalance(balance=0, market_index=0, padding=ListContainer([0, 0, 0, 0, 0, 0]))",5041,-3000000,3449754820037215,3445788320780653,1414200,2438961552647436,4877829546729713,3447771000000000,4349,3446363147359229,-575392283210,-365515245,344398931,-365150093,344743676,2447771000000000,5331392283210,0,0,0,0,709897,0,709897,709897,0,0,0,0,0,10000000,0,0,3449754820037215,3445788320780653,3449754820037215,3445788320780653,4345,4345,4345,4350,78,0,709897,0,1665178295,60,1000000000,0,0,0,709865266,364831652,344378502,1665178328,87,1665178328,38855,1,50,0,1,0,0,0,OracleSource.Pyth(),True
