m0_mark_price,m0_oracle_price,m0_market_index,m0_base_asset_amount_long,m0_base_asset_amount_short,m0_base_asset_amount,m0_total_base_asset_amount,m0_open_interest,m0_total_exchange_fees,m0_total_mm_fees,m0_margin_ratio_initial,m0_margin_ratio_maintenance,m0_margin_ratio_partial,m0_base_asset_reserve,m0_quote_asset_reserve,m0_funding_period,m0_sqrt_k,m0_peg_multiplier,m0_last_funding_rate,m0_last_funding_rate_ts,m0_cumulative_funding_rate_long,m0_cumulative_funding_rate_short,m0_last_oracle_price,m0_last_oracle_conf,m0_last_oracle_normalised_price,m0_last_oracle_price_twap,m0_last_oracle_price_twap_ts,m0_last_mark_price_twap,m0_last_bid_price_twap,m0_last_ask_price_twap,m0_last_mark_price_twap_ts,m0_net_base_asset_amount,m0_base_spread,m0_mark_std,m0_buy_intensity,m0_sell_intensity,m0_last_spread,m0_bid_price_before,m0_ask_price_before,m0_total_fee,m0_total_fee_minus_distributions,m0_strategies,m0_minimum_quote_asset_trade_size,timestamp,u0_collateral,u0_free_collateral,u0_margin_ratio,u0_total_position_value,u0_total_fee_paid,u0_total_fee_rebate,u0_open_orders,u0_cumulative_deposits,u0_total_collateral,u0_m0_base_asset_amount,u0_m0_quote_asset_amount,u0_m0_last_cumulative_funding_rate,u0_m0_last_funding_rate_ts,u0_m0_upnl,u0_m0_ufunding
4.496,4.496235768028057,0,0.0,0.0,0.0,0,0,0.0,0,1000,625,500,10000000000000.0,10000000000000.0,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.496235768028057,0,4.496235768028057,4.496235768028057,0,4.496,4.496,4.496,0,0.0,0,0.0,0,0,0,4.496,4.496,0.0,0.0,,10000000,0,,,,,,,,,,,,,,,
4.496,4.496235768028057,0,0.0,0.0,0.0,0,0,0.0,0,1000,625,500,10000000000000.0,10000000000000.0,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.496235768028057,0,4.496235768028057,4.496235768028057,0,4.496,4.496,4.496,0,0.0,0,0.0,0,0,0,4.496,4.496,0.0,0.0,,10000000,1,1000000000.0,1000000000.0,,0.0,0.0,0.0,0.0,1000000000.0,1000000000.0,,,,,,
4.23298148911944,4.1910704555876865,0,0.0,-305995930323.58203,-305995930323.58203,0,1,1334.91,0,1000,625,500,10305995930323.582,9703089412811.389,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.1910704555876865,0,4.496235768028057,4.496235768028057,2,4.496,4.496,4.496,2,-305995930323.58203,0,0.2630185108805607,0,0,0,4.496,4.496,1334.91,1334.91,,10000000,2,999998665.09,999985314.89,7491.0756007101745,133491.99999999965,1334.91,0.0,0.0,1000000000.0,999998664.09,-305995930323.58203,133491.0,0.0,0.0,-0.999999999650754,-0.0
3.5123849011621457,3.477607525970603,0,0.0,-1313893869334.086,-1313893869334.086,0,1,5221.25,0,1000,625,500,11313893869334.086,8838689946619.219,60,10000000000000.0,4496,0.0,0,0.0,0.0,3.477607525970603,0,4.496235768028057,4.491149679487384,3,4.49161635815199,4.4959999999999996,4.4959999999999996,3,-1313893869334.086,0,0.9836150988378547,0,0,0,4.23298148911944,4.23298148911944,5221.25,5221.25,,10000000,3,999994778.75,999942565.15,1915.2365094823886,522125.9999999992,5221.25,0.0,0.0,1000000000.0,999994777.75,-1313893869334.086,522125.0,0.0,0.0,-0.9999999991850927,-0.0
3.5123849011621457,3.477607525970603,0,0.0,-1313893869334.086,-1313893869334.086,0,1,5221.25,0,1000,625,500,11313893869334.086,8838689946619.219,60,10000000000000.0,4496,0.0,0,0.0,0.0,3.477607525970603,0,4.496235768028057,4.491149679487384,3,4.49161635815199,4.4959999999999996,4.4959999999999996,3,-1313893869334.086,0,0.9836150988378547,0,0,0,4.23298148911944,4.23298148911944,5221.25,5221.25,,10000000,4,999994778.75,999942565.15,1915.2365094823886,522125.9999999992,5221.25,0.0,0.0,1000000000.0,999994777.75,-1313893869334.086,522125.0,0.0,0.0,-0.9999999991850927,-0.0
3.5123849011621457,3.477607525970603,0,0.0,-1313893869334.086,-1313893869334.086,0,1,5221.25,0,1000,625,500,11313893869334.086,8838689946619.219,60,10000000000000.0,4496,0.0,0,0.0,0.0,3.477607525970603,0,4.496235768028057,4.491149679487384,3,4.49161635815199,4.4959999999999996,4.4959999999999996,3,-1313893869334.086,0,0.9836150988378547,0,0,0,4.23298148911944,4.23298148911944,5221.25,5221.25,,10000000,5,999994778.75,999942565.15,1915.2365094823886,522125.9999999992,5221.25,0.0,0.0,1000000000.0,999994777.75,-1313893869334.086,522125.0,0.0,0.0,-0.9999999991850927,-0.0
3.5123849011621457,3.477607525970603,0,0.0,-1313893869334.086,-1313893869334.086,0,1,5221.25,0,1000,625,500,11313893869334.086,8838689946619.219,60,10000000000000.0,4496,0.0,0,0.0,0.0,3.477607525970603,0,4.496235768028057,4.491149679487384,3,4.49161635815199,4.4959999999999996,4.4959999999999996,3,-1313893869334.086,0,0.9836150988378547,0,0,0,4.23298148911944,4.23298148911944,5221.25,5221.25,,10000000,6,999994778.75,999942565.15,1915.2365094823886,522125.9999999992,5221.25,0.0,0.0,1000000000.0,999994777.75,-1313893869334.086,522125.0,0.0,0.0,-0.9999999991850927,-0.0
3.5123849011621457,3.477607525970603,0,0.0,-1313893869334.086,-1313893869334.086,0,1,5221.25,0,1000,625,500,11313893869334.086,8838689946619.219,60,10000000000000.0,4496,0.0,0,0.0,0.0,3.477607525970603,0,4.496235768028057,4.491149679487384,3,4.49161635815199,4.4959999999999996,4.4959999999999996,3,-1313893869334.086,0,0.9836150988378547,0,0,0,4.23298148911944,4.23298148911944,5221.25,5221.25,,10000000,7,999994778.75,999942565.15,1915.2365094823886,522125.9999999992,5221.25,0.0,0.0,1000000000.0,999994777.75,-1313893869334.086,522125.0,0.0,0.0,-0.9999999991850927,-0.0
3.5123849011621457,3.477607525970603,0,0.0,-1313893869334.086,-1313893869334.086,0,1,5221.25,0,1000,625,500,11313893869334.086,8838689946619.219,60,10000000000000.0,4496,0.0,0,0.0,0.0,3.477607525970603,0,4.496235768028057,4.491149679487384,3,4.49161635815199,4.4959999999999996,4.4959999999999996,3,-1313893869334.086,0,0.9836150988378547,0,0,0,4.23298148911944,4.23298148911944,5221.25,5221.25,,10000000,8,999994778.75,999942565.15,1915.2365094823886,522125.9999999992,5221.25,0.0,0.0,1000000000.0,999994777.75,-1313893869334.086,522125.0,0.0,0.0,-0.9999999991850927,-0.0
4.081319947959297,4.122547130926778,0,0.0,-495734357072.07227,-495734357072.07227,0,1,8318.95,0,1000,625,500,10495734357072.072,9527680160142.35,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.122547130926778,0,4.496235768028057,4.389795464135705,9,4.393693212453005,4.469698148911943,4.469698148911943,9,-495734357072.07227,0,1.5525501456350064,0,0,0,3.5123849011621457,3.5123849011621457,8318.95,8318.95,,10000000,9,1000007037.4131789,999970444.4499999,4709.034263453831,212355.99999999962,8318.95,0.0,0.0,1000000000.0,999991680.05,-495734357072.07227,196998.63682097843,0.0,0.0,-15357.363179021195,-0.0
4.081319947959297,4.122547130926778,0,0.0,-495734357072.07227,-495734357072.07227,0,1,8318.95,0,1000,625,500,10495734357072.072,9527680160142.35,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.122547130926778,0,4.496235768028057,4.389795464135705,9,4.393693212453005,4.469698148911943,4.469698148911943,9,-495734357072.07227,0,1.5525501456350064,0,0,0,3.5123849011621457,3.5123849011621457,8318.95,8318.95,,10000000,10,1000007037.4131789,999970444.4499999,4709.034263453831,212355.99999999962,8318.95,0.0,0.0,1000000000.0,999991680.05,-495734357072.07227,196998.63682097843,0.0,0.0,-15357.363179021195,-0.0
4.081319947959297,4.122547130926778,0,0.0,-495734357072.07227,-495734357072.07227,0,1,8318.95,0,1000,625,500,10495734357072.072,9527680160142.35,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.122547130926778,0,4.496235768028057,4.389795464135705,9,4.393693212453005,4.469698148911943,4.469698148911943,9,-495734357072.07227,0,1.5525501456350064,0,0,0,3.5123849011621457,3.5123849011621457,8318.95,8318.95,,10000000,11,1000007037.4131789,999970444.4499999,4709.034263453831,212355.99999999962,8318.95,0.0,0.0,1000000000.0,999991680.05,-495734357072.07227,196998.63682097843,0.0,0.0,-15357.363179021195,-0.0
4.081319947959297,4.122547130926778,0,0.0,-495734357072.07227,-495734357072.07227,0,1,8318.95,0,1000,625,500,10495734357072.072,9527680160142.35,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.122547130926778,0,4.496235768028057,4.389795464135705,9,4.393693212453005,4.469698148911943,4.469698148911943,9,-495734357072.07227,0,1.5525501456350064,0,0,0,3.5123849011621457,3.5123849011621457,8318.95,8318.95,,10000000,12,1000007037.4131789,999970444.4499999,4709.034263453831,212355.99999999962,8318.95,0.0,0.0,1000000000.0,999991680.05,-495734357072.07227,196998.63682097843,0.0,0.0,-15357.363179021195,-0.0
4.081319947959297,4.122547130926778,0,0.0,-495734357072.07227,-495734357072.07227,0,1,8318.95,0,1000,625,500,10495734357072.072,9527680160142.35,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.122547130926778,0,4.496235768028057,4.389795464135705,9,4.393693212453005,4.469698148911943,4.469698148911943,9,-495734357072.07227,0,1.5525501456350064,0,0,0,3.5123849011621457,3.5123849011621457,8318.95,8318.95,,10000000,13,1000007037.4131789,999970444.4499999,4709.034263453831,212355.99999999962,8318.95,0.0,0.0,1000000000.0,999991680.05,-495734357072.07227,196998.63682097843,0.0,0.0,-15357.363179021195,-0.0
4.081319947959297,4.122547130926778,0,0.0,-495734357072.07227,-495734357072.07227,0,1,8318.95,0,1000,625,500,10495734357072.072,9527680160142.35,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.122547130926778,0,4.496235768028057,4.389795464135705,9,4.393693212453005,4.469698148911943,4.469698148911943,9,-495734357072.07227,0,1.5525501456350064,0,0,0,3.5123849011621457,3.5123849011621457,8318.95,8318.95,,10000000,14,1000007037.4131789,999970444.4499999,4709.034263453831,212355.99999999962,8318.95,0.0,0.0,1000000000.0,999991680.05,-495734357072.07227,196998.63682097843,0.0,0.0,-15357.363179021195,-0.0
4.081319947959297,4.122547130926778,0,0.0,-495734357072.07227,-495734357072.07227,0,1,8318.95,0,1000,625,500,10495734357072.072,9527680160142.35,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.122547130926778,0,4.496235768028057,4.389795464135705,9,4.393693212453005,4.469698148911943,4.469698148911943,9,-495734357072.07227,0,1.5525501456350064,0,0,0,3.5123849011621457,3.5123849011621457,8318.95,8318.95,,10000000,15,1000007037.4131789,999970444.4499999,4709.034263453831,212355.99999999962,8318.95,0.0,0.0,1000000000.0,999991680.05,-495734357072.07227,196998.63682097843,0.0,0.0,-15357.363179021195,-0.0
4.081319947959297,4.122547130926778,0,0.0,-495734357072.07227,-495734357072.07227,0,1,8318.95,0,1000,625,500,10495734357072.072,9527680160142.35,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.122547130926778,0,4.496235768028057,4.389795464135705,9,4.393693212453005,4.469698148911943,4.469698148911943,9,-495734357072.07227,0,1.5525501456350064,0,0,0,3.5123849011621457,3.5123849011621457,8318.95,8318.95,,10000000,16,1000007037.4131789,999970444.4499999,4709.034263453831,212355.99999999962,8318.95,0.0,0.0,1000000000.0,999991680.05,-495734357072.07227,196998.63682097843,0.0,0.0,-15357.363179021195,-0.0
4.5772235642571175,4.623460907834959,0,89122944694.39648,0.0,89122944694.39648,0,1,10846.810000000001,0,1000,625,500,9910877055305.604,10089924377224.2,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.623460907834959,0,4.496235768028057,4.354162353041181,17,4.3544427197896125,4.337710775302203,4.337710775302203,17,89122944694.39648,0,2.0484537619328265,0,0,0,4.496,4.496,10846.810000000001,10846.810000000001,,10000000,17,999989152.1899999,999985109.1899999,24733.840024486784,40429.99999999997,10846.810000000001,0.0,0.0,1000000000.0,999989152.1899999,89122944694.39648,40430.00000000038,0.0,0.0,-4.0745362639427185e-10,0.0
4.5772235642571175,4.623460907834959,0,89122944694.39648,0.0,89122944694.39648,0,1,10846.810000000001,0,1000,625,500,9910877055305.604,10089924377224.2,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.623460907834959,0,4.496235768028057,4.354162353041181,17,4.3544427197896125,4.337710775302203,4.337710775302203,17,89122944694.39648,0,2.0484537619328265,0,0,0,4.496,4.496,10846.810000000001,10846.810000000001,,10000000,18,999989152.1899999,999985109.1899999,24733.840024486784,40429.99999999997,10846.810000000001,0.0,0.0,1000000000.0,999989152.1899999,89122944694.39648,40430.00000000038,0.0,0.0,-4.0745362639427185e-10,0.0
4.5772235642571175,4.623460907834959,0,89122944694.39648,0.0,89122944694.39648,0,1,10846.810000000001,0,1000,625,500,9910877055305.604,10089924377224.2,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.623460907834959,0,4.496235768028057,4.354162353041181,17,4.3544427197896125,4.337710775302203,4.337710775302203,17,89122944694.39648,0,2.0484537619328265,0,0,0,4.496,4.496,10846.810000000001,10846.810000000001,,10000000,19,999989152.1899999,999985109.1899999,24733.840024486784,40429.99999999997,10846.810000000001,0.0,0.0,1000000000.0,999989152.1899999,89122944694.39648,40430.00000000038,0.0,0.0,-4.0745362639427185e-10,0.0
4.524276319718861,4.479479749160375,0,31298529793.91211,0.0,31298529793.91211,0,1,11109.95,0,1000,625,500,9968701470206.088,10031396797153.025,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.479479749160375,0,4.496235768028057,4.367627280780869,20,4.365581762012988,4.345625236537093,4.345625236537093,20,31298529793.91211,0,2.1014010064710833,0,0,0,4.5772235642571175,4.5772235642571175,11109.95,11109.95,,10000000,20,999988971.4089513,999987477.4499999,70840.81106899862,14116.000000000216,11109.95,0.0,0.0,1000000000.0,999988889.05,31298529793.91211,14198.358951299768,0.0,0.0,-82.35895129955134,0.0
4.524276319718861,4.479479749160375,0,31298529793.91211,0.0,31298529793.91211,0,1,11109.95,0,1000,625,500,9968701470206.088,10031396797153.025,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.479479749160375,0,4.496235768028057,4.367627280780869,20,4.365581762012988,4.345625236537093,4.345625236537093,20,31298529793.91211,0,2.1014010064710833,0,0,0,4.5772235642571175,4.5772235642571175,11109.95,11109.95,,10000000,21,999988971.4089513,999987477.4499999,70840.81106899862,14116.000000000216,11109.95,0.0,0.0,1000000000.0,999988889.05,31298529793.91211,14198.358951299768,0.0,0.0,-82.35895129955134,0.0
4.51660555531161,4.471885378843523,0,22836962814.873047,0.0,22836962814.873047,0,1,11148.2,0,1000,625,500,9977163037185.127,10022889234875.445,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.471885378843523,0,4.496235768028057,4.371355696393519,22,4.3708715806031835,4.353345180794427,4.353345180794427,22,22836962814.873047,0,2.1090717708783338,0,0,0,4.524276319718861,4.524276319718861,11148.2,11148.2,,10000000,22,999988919.6283222,999987821.7,97171.20307064225,10291.000000000213,11148.2,0.0,0.0,1000000000.0,999988850.8000001,22836962814.873047,10359.828322227524,0.0,0.0,-68.82832222731122,0.0
4.51660555531161,4.471885378843523,0,22836962814.873047,0.0,22836962814.873047,0,1,11148.2,0,1000,625,500,9977163037185.127,10022889234875.445,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.471885378843523,0,4.496235768028057,4.371355696393519,22,4.3708715806031835,4.353345180794427,4.353345180794427,22,22836962814.873047,0,2.1090717708783338,0,0,0,4.524276319718861,4.524276319718861,11148.2,11148.2,,10000000,23,999988919.6283222,999987821.7,97171.20307064225,10291.000000000213,11148.2,0.0,0.0,1000000000.0,999988850.8000001,22836962814.873047,10359.828322227524,0.0,0.0,-68.82832222731122,0.0
4.51660555531161,4.471885378843523,0,22836962814.873047,0.0,22836962814.873047,0,1,11148.2,0,1000,625,500,9977163037185.127,10022889234875.445,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.471885378843523,0,4.496235768028057,4.371355696393519,22,4.3708715806031835,4.353345180794427,4.353345180794427,22,22836962814.873047,0,2.1090717708783338,0,0,0,4.524276319718861,4.524276319718861,11148.2,11148.2,,10000000,24,999988919.6283222,999987821.7,97171.20307064225,10291.000000000213,11148.2,0.0,0.0,1000000000.0,999988850.8000001,22836962814.873047,10359.828322227524,0.0,0.0,-68.82832222731122,0.0
4.916938723558941,4.966605651356135,0,437625391847.8633,0.0,437625391847.8633,0,1,13102.900000000001,0,1000,625,500,9562374608152.137,10457653469750.89,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.966605651356135,0,4.496235768028057,4.3763821805160195,25,4.378158279338605,4.361891737740648,4.361891737740648,25,437625391847.8633,0,2.5094049391256643,0,0,0,4.51660555531161,4.51660555531161,13102.900000000001,13102.900000000001,,10000000,25,999986964.9283222,999966320.0,4859.943799359441,205761.00000000044,13102.900000000001,0.0,0.0,1000000000.0,999986896.1,437625391847.8633,205829.82832222752,0.0,0.0,-68.82832222708385,0.0
4.916938723558941,4.966605651356135,0,437625391847.8633,0.0,437625391847.8633,0,1,13102.900000000001,0,1000,625,500,9562374608152.137,10457653469750.89,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.966605651356135,0,4.496235768028057,4.3763821805160195,25,4.378158279338605,4.361891737740648,4.361891737740648,25,437625391847.8633,0,2.5094049391256643,0,0,0,4.51660555531161,4.51660555531161,13102.900000000001,13102.900000000001,,10000000,26,999986964.9283222,999966320.0,4859.943799359441,205761.00000000044,13102.900000000001,0.0,0.0,1000000000.0,999986896.1,437625391847.8633,205829.82832222752,0.0,0.0,-68.82832222708385,0.0
4.916938723558941,4.966605651356135,0,437625391847.8633,0.0,437625391847.8633,0,1,13102.900000000001,0,1000,625,500,9562374608152.137,10457653469750.89,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.966605651356135,0,4.496235768028057,4.3763821805160195,25,4.378158279338605,4.361891737740648,4.361891737740648,25,437625391847.8633,0,2.5094049391256643,0,0,0,4.51660555531161,4.51660555531161,13102.900000000001,13102.900000000001,,10000000,27,999986964.9283222,999966320.0,4859.943799359441,205761.00000000044,13102.900000000001,0.0,0.0,1000000000.0,999986896.1,437625391847.8633,205829.82832222752,0.0,0.0,-68.82832222708385,0.0
4.916938723558941,4.966605651356135,0,437625391847.8633,0.0,437625391847.8633,0,1,13102.900000000001,0,1000,625,500,9562374608152.137,10457653469750.89,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.966605651356135,0,4.496235768028057,4.3763821805160195,25,4.378158279338605,4.361891737740648,4.361891737740648,25,437625391847.8633,0,2.5094049391256643,0,0,0,4.51660555531161,4.51660555531161,13102.900000000001,13102.900000000001,,10000000,28,999986964.9283222,999966320.0,4859.943799359441,205761.00000000044,13102.900000000001,0.0,0.0,1000000000.0,999986896.1,437625391847.8633,205829.82832222752,0.0,0.0,-68.82832222708385,0.0
4.916938723558941,4.966605651356135,0,437625391847.8633,0.0,437625391847.8633,0,1,13102.900000000001,0,1000,625,500,9562374608152.137,10457653469750.89,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.966605651356135,0,4.496235768028057,4.3763821805160195,25,4.378158279338605,4.361891737740648,4.361891737740648,25,437625391847.8633,0,2.5094049391256643,0,0,0,4.51660555531161,4.51660555531161,13102.900000000001,13102.900000000001,,10000000,29,999986964.9283222,999966320.0,4859.943799359441,205761.00000000044,13102.900000000001,0.0,0.0,1000000000.0,999986896.1,437625391847.8633,205829.82832222752,0.0,0.0,-68.82832222708385,0.0
4.916938723558941,4.966605651356135,0,437625391847.8633,0.0,437625391847.8633,0,1,13102.900000000001,0,1000,625,500,9562374608152.137,10457653469750.89,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.966605651356135,0,4.496235768028057,4.3763821805160195,25,4.378158279338605,4.361891737740648,4.361891737740648,25,437625391847.8633,0,2.5094049391256643,0,0,0,4.51660555531161,4.51660555531161,13102.900000000001,13102.900000000001,,10000000,30,999986964.9283222,999966320.0,4859.943799359441,205761.00000000044,13102.900000000001,0.0,0.0,1000000000.0,999986896.1,437625391847.8633,205829.82832222752,0.0,0.0,-68.82832222708385,0.0
4.916938723558941,4.966605651356135,0,437625391847.8633,0.0,437625391847.8633,0,1,13102.900000000001,0,1000,625,500,9562374608152.137,10457653469750.89,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.966605651356135,0,4.496235768028057,4.3763821805160195,25,4.378158279338605,4.361891737740648,4.361891737740648,25,437625391847.8633,0,2.5094049391256643,0,0,0,4.51660555531161,4.51660555531161,13102.900000000001,13102.900000000001,,10000000,31,999986964.9283222,999966320.0,4859.943799359441,205761.00000000044,13102.900000000001,0.0,0.0,1000000000.0,999986896.1,437625391847.8633,205829.82832222752,0.0,0.0,-68.82832222708385,0.0
4.889813528264236,4.841398106576508,0,411139457777.2363,0.0,411139457777.2363,0,1,13232.770000000002,0,1000,625,500,9588860542222.764,10428767793594.307,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.841398106576508,0,4.496235768028057,4.445241585447366,32,4.441015997830977,4.379941683123927,4.379941683123927,32,411139457777.2363,0,2.536530134420369,0,0,0,4.916938723558941,4.916938723558941,13232.770000000002,13232.770000000002,,10000000,32,999987364.839513,999967488.8299999,5187.352891105639,192774.00000000026,13232.770000000002,0.0,0.0,1000000000.0,999986766.2299999,411139457777.2363,193372.60951302692,0.0,0.0,-598.6095130266622,0.0
4.889813528264236,4.841398106576508,0,411139457777.2363,0.0,411139457777.2363,0,1,13232.770000000002,0,1000,625,500,9588860542222.764,10428767793594.307,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.841398106576508,0,4.496235768028057,4.445241585447366,32,4.441015997830977,4.379941683123927,4.379941683123927,32,411139457777.2363,0,2.536530134420369,0,0,0,4.916938723558941,4.916938723558941,13232.770000000002,13232.770000000002,,10000000,33,999987364.839513,999967488.8299999,5187.352891105639,192774.00000000026,13232.770000000002,0.0,0.0,1000000000.0,999986766.2299999,411139457777.2363,193372.60951302692,0.0,0.0,-598.6095130266622,0.0
4.914205472890569,4.963844719251179,0,434966494725.8281,0.0,434966494725.8281,0,1,13349.570000000002,0,1000,625,500,9565033505274.172,10454746441281.139,60,10000000000000.0,4496,0.0,0,0.0,0.0,4.963844719251179,0,4.496235768028057,4.458446802818338,34,4.455975915512085,4.39784158447176,4.39784158447176,34,434966494725.8281,0,2.560922079046702,0,0,0,4.889813528264236,4.889813528264236,13349.570000000002,13349.570000000002,,10000000,34,999987248.039513,999966204.03,4891.0104445498755,204453.99999999994,13349.570000000002,0.0,0.0,1000000000.0,999986649.43,434966494725.8281,205052.60951302692,0.0,0.0,-598.6095130269823,0.0
